index,path_before,path_BIC,sha_before,sha_BIC,path_fix,sha_fix,key
lucene-solr906,solr/core/src/java/org/apache/solr/search/facet/FacetRange.java,solr/core/src/java/org/apache/solr/search/facet/FacetRange.java,f41a65a4570567b2ed3d216785320253dcaa10a6,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,solr/core/src/java/org/apache/solr/search/facet/FacetRange.java,3ffeccab7e9949d7cc1e43027d9347a8968131b2,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86solr/core/src/java/org/apache/solr/search/facet/FacetRange.javaf41a65a4570567b2ed3d216785320253dcaa10a6solr/core/src/java/org/apache/solr/search/facet/FacetRange.java3ffeccab7e9949d7cc1e43027d9347a8968131b2solr/core/src/java/org/apache/solr/search/facet/FacetRange.java
lucene-solr907,lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java,lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java,e5c4ba48df7611738a5ab9be6f0742e974714b43,29cb3373770f18d7bbac6b62d510a9eb081e6eb8,lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java,e3198cac549b7297d4842cb99f5d9eef9b7dc6fe,29cb3373770f18d7bbac6b62d510a9eb081e6eb8lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.javae5c4ba48df7611738a5ab9be6f0742e974714b43lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.javae3198cac549b7297d4842cb99f5d9eef9b7dc6felucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java
lucene-solr908,lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java,lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java,96ed42bb135d22494bfe76ec5b85ca580ee8fb84,9db0ddc22f08670aef7f2b5a5cff724d78115b46,lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java,e3198cac549b7297d4842cb99f5d9eef9b7dc6fe,9db0ddc22f08670aef7f2b5a5cff724d78115b46lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java96ed42bb135d22494bfe76ec5b85ca580ee8fb84lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.javae3198cac549b7297d4842cb99f5d9eef9b7dc6felucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java
lucene-solr909,lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java,lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java,f3f232f775044a85d05a519bdabce53758e76fa4,f12cb52a3b8ca410efa2eace2354cf9d03191e0e,lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java,e3198cac549b7297d4842cb99f5d9eef9b7dc6fe,f12cb52a3b8ca410efa2eace2354cf9d03191e0elucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.javaf3f232f775044a85d05a519bdabce53758e76fa4lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.javae3198cac549b7297d4842cb99f5d9eef9b7dc6felucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java
lucene-solr910,src/java/org/apache/lucene/search/NumericRangeQuery.java,lucene/src/java/org/apache/lucene/search/NumericRangeQuery.java,7b34ab8f306ace594b05292667384583eb6c9a1d,b679816a7001ba986618f103a9a9c67ececc7ff8,lucene/core/src/java/org/apache/lucene/search/LegacyNumericRangeQuery.java,509c6a0acbeaee6291bb80a5f9537aaff55599c4,b679816a7001ba986618f103a9a9c67ececc7ff8lucene/src/java/org/apache/lucene/search/NumericRangeQuery.java7b34ab8f306ace594b05292667384583eb6c9a1dsrc/java/org/apache/lucene/search/NumericRangeQuery.java509c6a0acbeaee6291bb80a5f9537aaff55599c4lucene/core/src/java/org/apache/lucene/search/LegacyNumericRangeQuery.java
lucene-solr911,lucene/core/src/java/org/apache/lucene/search/DimensionalRangeQuery.java,lucene/core/src/java/org/apache/lucene/search/PointRangeQuery.java,f12cb52a3b8ca410efa2eace2354cf9d03191e0e,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/core/src/java/org/apache/lucene/search/PointRangeQuery.java,77e62276f99d3d525aa2ee8681de4ff0f78e6c2a,099e0311398cb61f53a1b58ed567053bec4904aalucene/core/src/java/org/apache/lucene/search/PointRangeQuery.javaf12cb52a3b8ca410efa2eace2354cf9d03191e0elucene/core/src/java/org/apache/lucene/search/DimensionalRangeQuery.java77e62276f99d3d525aa2ee8681de4ff0f78e6c2alucene/core/src/java/org/apache/lucene/search/PointRangeQuery.java
lucene-solr912,lucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java,lucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java,54216c6f650d34973a8eefa86343aad7b940a1c6,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java,77e62276f99d3d525aa2ee8681de4ff0f78e6c2a,099e0311398cb61f53a1b58ed567053bec4904aalucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java54216c6f650d34973a8eefa86343aad7b940a1c6lucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java77e62276f99d3d525aa2ee8681de4ff0f78e6c2alucene/sandbox/src/java/org/apache/lucene/document/BigIntegerPoint.java
lucene-solr913,lucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java,lucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java,54216c6f650d34973a8eefa86343aad7b940a1c6,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java,77e62276f99d3d525aa2ee8681de4ff0f78e6c2a,099e0311398cb61f53a1b58ed567053bec4904aalucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java54216c6f650d34973a8eefa86343aad7b940a1c6lucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java77e62276f99d3d525aa2ee8681de4ff0f78e6c2alucene/sandbox/src/java/org/apache/lucene/document/InetAddressPoint.java
lucene-solr914,lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java,lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java,94d1b7f5a6489658f679790a46f5330f346f2e78,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java,74421d729b5a04f9342a90ef950e7ece4c113de6,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java94d1b7f5a6489658f679790a46f5330f346f2e78lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java74421d729b5a04f9342a90ef950e7ece4c113de6lucene/spatial/src/java/org/apache/lucene/spatial/bbox/BBoxStrategy.java
lucene-solr915,solr/core/src/java/org/apache/solr/schema/TrieField.java,solr/core/src/java/org/apache/solr/schema/TrieField.java,8fba601ed16634fc66e9a988c74075792d6213a9,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,solr/core/src/java/org/apache/solr/schema/TrieField.java,74421d729b5a04f9342a90ef950e7ece4c113de6,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86solr/core/src/java/org/apache/solr/schema/TrieField.java8fba601ed16634fc66e9a988c74075792d6213a9solr/core/src/java/org/apache/solr/schema/TrieField.java74421d729b5a04f9342a90ef950e7ece4c113de6solr/core/src/java/org/apache/solr/schema/TrieField.java
lucene-solr916,solr/src/java/org/apache/solr/schema/TrieField.java,solr/core/src/java/org/apache/solr/schema/TrieField.java,400639f54e54ba2cf90b2436652450ded25861f7,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,solr/core/src/java/org/apache/solr/schema/TrieField.java,74421d729b5a04f9342a90ef950e7ece4c113de6,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86solr/core/src/java/org/apache/solr/schema/TrieField.java400639f54e54ba2cf90b2436652450ded25861f7solr/src/java/org/apache/solr/schema/TrieField.java74421d729b5a04f9342a90ef950e7ece4c113de6solr/core/src/java/org/apache/solr/schema/TrieField.java
lucene-solr917,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.java,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java,f211284f0baad918fe0198115c53f1a9edbe377d,665041c52f088310c5bd3414607aa683a1d8813b,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java,a928e4b40652cad760cf2d596db08370c07dfc2f,665041c52f088310c5bd3414607aa683a1d8813blucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.javaf211284f0baad918fe0198115c53f1a9edbe377dlucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.javaa928e4b40652cad760cf2d596db08370c07dfc2flucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java
lucene-solr918,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.java,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.java,f211284f0baad918fe0198115c53f1a9edbe377d,f861ad6d50cec13eb2cdd08aa37e670d7bf4e3b2,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java,a928e4b40652cad760cf2d596db08370c07dfc2f,f861ad6d50cec13eb2cdd08aa37e670d7bf4e3b2lucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.javaf211284f0baad918fe0198115c53f1a9edbe377dlucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.javaa928e4b40652cad760cf2d596db08370c07dfc2flucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java
lucene-solr919,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.java,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java,f211284f0baad918fe0198115c53f1a9edbe377d,ae3b388e974960091594aee7e1b39d3d3a090520,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java,a928e4b40652cad760cf2d596db08370c07dfc2f,ae3b388e974960091594aee7e1b39d3d3a090520lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.javaf211284f0baad918fe0198115c53f1a9edbe377dlucene/sandbox/src/java/org/apache/lucene/search/GeoPointTermQueryConstantScoreWrapper.javaa928e4b40652cad760cf2d596db08370c07dfc2flucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermQueryConstantScoreWrapper.java
lucene-solr920,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalFormat.java,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointFormat.java,d3869edb96d18c5393047ee10a7cf37e4988c530,29cb3373770f18d7bbac6b62d510a9eb081e6eb8,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointFormat.java,af3a19574e6242e1b29f2fb8861bbcc977f23435,29cb3373770f18d7bbac6b62d510a9eb081e6eb8lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointFormat.javad3869edb96d18c5393047ee10a7cf37e4988c530lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalFormat.javaaf3a19574e6242e1b29f2fb8861bbcc977f23435lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointFormat.java
lucene-solr921,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalReader.java,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointReader.java,d3869edb96d18c5393047ee10a7cf37e4988c530,29cb3373770f18d7bbac6b62d510a9eb081e6eb8,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointReader.java,af3a19574e6242e1b29f2fb8861bbcc977f23435,29cb3373770f18d7bbac6b62d510a9eb081e6eb8lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointReader.javad3869edb96d18c5393047ee10a7cf37e4988c530lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalReader.javaaf3a19574e6242e1b29f2fb8861bbcc977f23435lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointReader.java
lucene-solr922,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalWriter.java,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointWriter.java,d3869edb96d18c5393047ee10a7cf37e4988c530,29cb3373770f18d7bbac6b62d510a9eb081e6eb8,lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointWriter.java,af3a19574e6242e1b29f2fb8861bbcc977f23435,29cb3373770f18d7bbac6b62d510a9eb081e6eb8lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointWriter.javad3869edb96d18c5393047ee10a7cf37e4988c530lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60DimensionalWriter.javaaf3a19574e6242e1b29f2fb8861bbcc977f23435lucene/core/src/java/org/apache/lucene/codecs/lucene60/Lucene60PointWriter.java
lucene-solr923,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,ca60372d47356f569e561093d17f0e0b96f8b3ee,f211284f0baad918fe0198115c53f1a9edbe377d,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,f3ca357802be7d492a5cdfaac26c6bdb1f0c48d9,f211284f0baad918fe0198115c53f1a9edbe377dlucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.javaca60372d47356f569e561093d17f0e0b96f8b3eelucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.javaf3ca357802be7d492a5cdfaac26c6bdb1f0c48d9lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java
lucene-solr924,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,f211284f0baad918fe0198115c53f1a9edbe377d,92b659ab9e1a7a97ce6c7237b9766c0a2475723c,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java,f3ca357802be7d492a5cdfaac26c6bdb1f0c48d9,92b659ab9e1a7a97ce6c7237b9766c0a2475723clucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.javaf211284f0baad918fe0198115c53f1a9edbe377dlucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.javaf3ca357802be7d492a5cdfaac26c6bdb1f0c48d9lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInBBoxQueryImpl.java
lucene-solr925,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,ab21c7dcd60e42a3ed7b584109c1969aa49f8c6f,92b659ab9e1a7a97ce6c7237b9766c0a2475723c,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,f3ca357802be7d492a5cdfaac26c6bdb1f0c48d9,92b659ab9e1a7a97ce6c7237b9766c0a2475723clucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.javaab21c7dcd60e42a3ed7b584109c1969aa49f8c6flucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.javaf3ca357802be7d492a5cdfaac26c6bdb1f0c48d9lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java
lucene-solr926,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,ab21c7dcd60e42a3ed7b584109c1969aa49f8c6f,f861ad6d50cec13eb2cdd08aa37e670d7bf4e3b2,lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java,f3ca357802be7d492a5cdfaac26c6bdb1f0c48d9,f861ad6d50cec13eb2cdd08aa37e670d7bf4e3b2lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.javaab21c7dcd60e42a3ed7b584109c1969aa49f8c6flucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.javaf3ca357802be7d492a5cdfaac26c6bdb1f0c48d9lucene/sandbox/src/java/org/apache/lucene/search/GeoPointInPolygonQuery.java
lucene-solr927,lucene/sandbox/src/java/org/apache/lucene/search/DimensionalPointInPolygonQuery.java,lucene/sandbox/src/java/org/apache/lucene/search/DimensionalPointInPolygonQuery.java,f12cb52a3b8ca410efa2eace2354cf9d03191e0e,92b659ab9e1a7a97ce6c7237b9766c0a2475723c,lucene/sandbox/src/java/org/apache/lucene/search/PointInPolygonQuery.java,f3ca357802be7d492a5cdfaac26c6bdb1f0c48d9,92b659ab9e1a7a97ce6c7237b9766c0a2475723clucene/sandbox/src/java/org/apache/lucene/search/DimensionalPointInPolygonQuery.javaf12cb52a3b8ca410efa2eace2354cf9d03191e0elucene/sandbox/src/java/org/apache/lucene/search/DimensionalPointInPolygonQuery.javaf3ca357802be7d492a5cdfaac26c6bdb1f0c48d9lucene/sandbox/src/java/org/apache/lucene/search/PointInPolygonQuery.java
lucene-solr928,lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.java,lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.java,bed131f1808d40a4f7f79303f73e1c93aa750895,b7c48ea3137e24ee2006ea3ea143b319618c5de6,lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.java,a3b2ad334c2458f5681a579d52da438f47eadbe6,b7c48ea3137e24ee2006ea3ea143b319618c5de6lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.javabed131f1808d40a4f7f79303f73e1c93aa750895lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.javaa3b2ad334c2458f5681a579d52da438f47eadbe6lucene/queries/src/java/org/apache/lucene/queries/TermsQuery.java
lucene-solr929,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,3920ed571d51ba1a776ecddef980b72389407b37,f4011cfc51ebcf6dd3353480f4bea2dd7d85819c,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,bc3e643d1fd1b8461e7641cdc779de48f09dcfb1,f4011cfc51ebcf6dd3353480f4bea2dd7d85819clucene/core/src/java/org/apache/lucene/store/RAMInputStream.java3920ed571d51ba1a776ecddef980b72389407b37lucene/core/src/java/org/apache/lucene/store/RAMInputStream.javabc3e643d1fd1b8461e7641cdc779de48f09dcfb1lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr930,src/java/org/apache/lucene/store/SimpleFSDirectory.java,lucene/core/src/java/org/apache/lucene/store/SimpleFSDirectory.java,c51402208191409d0d94b11f96f7f45fe30240b5,9d80c17a57f6ee2d3dbec26fb9f05b66f460a77d,lucene/core/src/java/org/apache/lucene/store/SimpleFSDirectory.java,e19f4b59345fd6c0366319e324495037b33a653f,9d80c17a57f6ee2d3dbec26fb9f05b66f460a77dlucene/core/src/java/org/apache/lucene/store/SimpleFSDirectory.javac51402208191409d0d94b11f96f7f45fe30240b5src/java/org/apache/lucene/store/SimpleFSDirectory.javae19f4b59345fd6c0366319e324495037b33a653flucene/core/src/java/org/apache/lucene/store/SimpleFSDirectory.java
lucene-solr931,src/java/org/apache/lucene/store/NIOFSDirectory.java,lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java,bfff632dbc5e887c4914ed15ff09ef69764b8e53,d71d1aa941373fa08ee698df3c1719a10a68be35,lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java,95b424b6e17d6e52bd101b057b580cd9bd2b4b06,d71d1aa941373fa08ee698df3c1719a10a68be35lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.javabfff632dbc5e887c4914ed15ff09ef69764b8e53src/java/org/apache/lucene/store/NIOFSDirectory.java95b424b6e17d6e52bd101b057b580cd9bd2b4b06lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java
lucene-solr932,src/java/org/apache/lucene/store/NIOFSDirectory.java,lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java,bfff632dbc5e887c4914ed15ff09ef69764b8e53,188d7b61cf15f785a8779e9e9d848bc7921b51c1,lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java,56a76eb5a155644ca8625bdb89e9a7325e5e3a4e,188d7b61cf15f785a8779e9e9d848bc7921b51c1lucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.javabfff632dbc5e887c4914ed15ff09ef69764b8e53src/java/org/apache/lucene/store/NIOFSDirectory.java56a76eb5a155644ca8625bdb89e9a7325e5e3a4elucene/core/src/java/org/apache/lucene/store/NIOFSDirectory.java
lucene-solr933,src/java/org/apache/lucene/store/RAMInputStream.java,lucene/src/java/org/apache/lucene/store/RAMInputStream.java,6f8347c6fef2877bba40fe328392e32c6d76d27d,f014029aa5dd5c8fb9b7d57c695e2dc121736c29,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,f014029aa5dd5c8fb9b7d57c695e2dc121736c29lucene/src/java/org/apache/lucene/store/RAMInputStream.java6f8347c6fef2877bba40fe328392e32c6d76d27dsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr934,src/java/org/apache/lucene/store/RAMInputStream.java,src/java/org/apache/lucene/store/RAMInputStream.java,3eaeba7fb7252cf35fc696f59b87980ccf566aac,3e09257c09a6ef0c8495938f6e99ab0fcc62c305,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,3e09257c09a6ef0c8495938f6e99ab0fcc62c305src/java/org/apache/lucene/store/RAMInputStream.java3eaeba7fb7252cf35fc696f59b87980ccf566aacsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr935,src/java/org/apache/lucene/store/RAMInputStream.java,src/java/org/apache/lucene/store/RAMInputStream.java,6f8347c6fef2877bba40fe328392e32c6d76d27d,3eaeba7fb7252cf35fc696f59b87980ccf566aac,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,3eaeba7fb7252cf35fc696f59b87980ccf566aacsrc/java/org/apache/lucene/store/RAMInputStream.java6f8347c6fef2877bba40fe328392e32c6d76d27dsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr936,src/java/org/apache/lucene/store/RAMInputStream.java,src/java/org/apache/lucene/store/RAMInputStream.java,3eaeba7fb7252cf35fc696f59b87980ccf566aac,8f9781bbdb6d7e51fd13f75168149cfa31cfd018,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,8f9781bbdb6d7e51fd13f75168149cfa31cfd018src/java/org/apache/lucene/store/RAMInputStream.java3eaeba7fb7252cf35fc696f59b87980ccf566aacsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr937,src/java/org/apache/lucene/store/RAMInputStream.java,src/java/org/apache/lucene/store/RAMInputStream.java,6ebd306103265997e438444f8b3bfe9d9301bec7,8f9781bbdb6d7e51fd13f75168149cfa31cfd018,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,8f9781bbdb6d7e51fd13f75168149cfa31cfd018src/java/org/apache/lucene/store/RAMInputStream.java6ebd306103265997e438444f8b3bfe9d9301bec7src/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr938,src/java/org/apache/lucene/store/RAMInputStream.java,lucene/src/java/org/apache/lucene/store/RAMInputStream.java,6ebd306103265997e438444f8b3bfe9d9301bec7,cabea439385b177abbbd2538b4e014e13d20d848,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,cabea439385b177abbbd2538b4e014e13d20d848lucene/src/java/org/apache/lucene/store/RAMInputStream.java6ebd306103265997e438444f8b3bfe9d9301bec7src/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr939,src/java/org/apache/lucene/store/RAMInputStream.java,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,3eaeba7fb7252cf35fc696f59b87980ccf566aac,3920ed571d51ba1a776ecddef980b72389407b37,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,3920ed571d51ba1a776ecddef980b72389407b37lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java3eaeba7fb7252cf35fc696f59b87980ccf566aacsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr940,lucene/src/java/org/apache/lucene/store/RAMInputStream.java,lucene/src/java/org/apache/lucene/store/RAMInputStream.java,f014029aa5dd5c8fb9b7d57c695e2dc121736c29,19801a4d8714060d8b24596e2e78bb9455015f59,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,19801a4d8714060d8b24596e2e78bb9455015f59lucene/src/java/org/apache/lucene/store/RAMInputStream.javaf014029aa5dd5c8fb9b7d57c695e2dc121736c29lucene/src/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr941,src/java/org/apache/lucene/store/RAMInputStream.java,lucene/src/java/org/apache/lucene/store/RAMInputStream.java,8f9781bbdb6d7e51fd13f75168149cfa31cfd018,f014029aa5dd5c8fb9b7d57c695e2dc121736c29,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,f014029aa5dd5c8fb9b7d57c695e2dc121736c29lucene/src/java/org/apache/lucene/store/RAMInputStream.java8f9781bbdb6d7e51fd13f75168149cfa31cfd018src/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
lucene-solr942,src/java/org/apache/lucene/store/RAMInputStream.java,src/java/org/apache/lucene/store/RAMInputStream.java,3eaeba7fb7252cf35fc696f59b87980ccf566aac,b85aca45a95b652e93dbf61ac193ed00936e53df,lucene/core/src/java/org/apache/lucene/store/RAMInputStream.java,ddc65d977f920013c5fca16c8ac75ae2c6895f9d,b85aca45a95b652e93dbf61ac193ed00936e53dfsrc/java/org/apache/lucene/store/RAMInputStream.java3eaeba7fb7252cf35fc696f59b87980ccf566aacsrc/java/org/apache/lucene/store/RAMInputStream.javaddc65d977f920013c5fca16c8ac75ae2c6895f9dlucene/core/src/java/org/apache/lucene/store/RAMInputStream.java
